lat,lon,date,temp_max,temp_min,precip
40.879999999999974,-73.96999999999998,2021-08-23,28.5,21.8,32.5
40.879999999999974,-73.96999999999998,2021-08-24,30.7,21.6,0.0
40.879999999999974,-73.96999999999998,2021-08-25,30.8,20.0,0.0
40.879999999999974,-73.96999999999998,2021-08-26,31.9,22.4,0.1
40.879999999999974,-73.96999999999998,2021-08-27,32.2,23.1,4.1
40.879999999999974,-73.96999999999998,2021-08-28,25.8,20.0,8.8
40.879999999999974,-73.96999999999998,2021-08-29,24.4,19.8,2.0
40.879999999999974,-73.96999999999998,2021-08-30,28.5,21.5,5.1
40.879999999999974,-73.96999999999998,2021-08-31,28.3,20.8,0.0
40.879999999999974,-73.96999999999998,2021-09-01,22.6,17.8,121.5
40.879999999999974,-73.95999999999998,2021-06-01,22.9,8.4,0.0
40.879999999999974,-73.95999999999998,2021-06-02,22.6,12.5,0.0
40.879999999999974,-73.95999999999998,2021-06-03,22.8,12.5,12.1
40.879999999999974,-73.95999999999998,2021-06-04,24.8,16.6,7.1
40.879999999999974,-73.95999999999998,2021-06-05,30.8,16.7,0.0
40.879999999999974,-73.95999999999998,2021-06-06,30.6,19.2,0.8
40.879999999999974,-73.95999999999998,2021-06-07,30.8,20.2,1.0
40.879999999999974,-73.95999999999998,2021-06-08,29.8,21.7,7.1
40.879999999999974,-73.95999999999998,2021-06-09,29.9,20.8,0.8
40.879999999999974,-73.95999999999998,2021-06-10,26.6,16.3,0.0
40.879999999999974,-73.95999999999998,2021-06-11,19.9,14.8,1.2
40.879999999999974,-73.95999999999998,2021-06-12,20.6,15.8,0.1
40.879999999999974,-73.95999999999998,2021-06-13,23.8,14.3,0.3
40.879999999999974,-73.95999999999998,2021-06-14,21.0,16.8,21.6
40.879999999999974,-73.95999999999998,2021-06-15,24.7,16.7,0.8
40.879999999999974,-73.95999999999998,2021-06-16,22.7,14.3,0.0
40.879999999999974,-73.95999999999998,2021-06-17,23.5,11.5,0.0
40.879999999999974,-73.95999999999998,2021-06-18,27.1,13.0,0.0
40.879999999999974,-73.95999999999998,2021-06-19,30.7,18.9,1.0
40.879999999999974,-73.95999999999998,2021-06-20,28.6,16.7,0.5
40.879999999999974,-73.95999999999998,2021-06-21,27.9,21.2,1.0
40.879999999999974,-73.95999999999998,2021-06-22,23.7,14.4,8.4
40.879999999999974,-73.95999999999998,2021-06-23,22.7,11.4,0.0
40.879999999999974,-73.95999999999998,2021-06-24,23.3,13.2,0.0
40.879999999999974,-73.95999999999998,2021-06-25,24.8,14.8,0.0
40.879999999999974,-73.95999999999998,2021-06-26,26.3,18.0,2.4
40.879999999999974,-73.95999999999998,2021-06-27,28.8,21.8,0.8
40.879999999999974,-73.95999999999998,2021-06-28,31.9,22.3,0.4
40.879999999999974,-73.95999999999998,2021-06-29,33.0,23.5,4.6
40.879999999999974,-73.95999999999998,2021-06-30,34.8,24.2,0.0
40.879999999999974,-73.95999999999998,2021-07-01,26.9,21.8,25.7
40.879999999999974,-73.95999999999998,2021-07-02,23.7,17.4,36.1
40.879999999999974,-73.95999999999998,2021-07-03,18.8,15.8,16.4
40.879999999999974,-73.95999999999998,2021-07-04,23.8,15.8,1.4
40.879999999999974,-73.95999999999998,2021-07-05,26.0,16.7,1.0
40.879999999999974,-73.95999999999998,2021-07-06,33.3,21.2,2.3
40.879999999999974,-73.95999999999998,2021-07-07,31.4,21.3,1.9
40.879999999999974,-73.95999999999998,2021-07-08,28.1,20.7,18.2
40.879999999999974,-73.95999999999998,2021-07-09,29.0,21.3,33.3
40.879999999999974,-73.95999999999998,2021-07-10,25.1,19.9,0.6
40.879999999999974,-73.95999999999998,2021-07-11,24.6,19.0,2.2
40.879999999999974,-73.95999999999998,2021-07-12,27.5,21.3,9.5
40.879999999999974,-73.95999999999998,2021-07-13,23.5,19.9,2.1
40.879999999999974,-73.95999999999998,2021-07-14,30.1,20.8,0.5
40.879999999999974,-73.95999999999998,2021-07-15,28.8,20.5,0.3
40.879999999999974,-73.95999999999998,2021-07-16,32.0,22.5,0.1
40.879999999999974,-73.95999999999998,2021-07-17,30.6,22.8,4.5
40.879999999999974,-73.95999999999998,2021-07-18,28.0,22.2,13.0
40.879999999999974,-73.95999999999998,2021-07-19,26.9,20.1,0.5
40.879999999999974,-73.95999999999998,2021-07-20,30.1,20.3,0.1
40.879999999999974,-73.95999999999998,2021-07-21,27.3,19.9,0.4
40.879999999999974,-73.95999999999998,2021-07-22,26.2,16.7,0.0
40.879999999999974,-73.95999999999998,2021-07-23,25.7,16.5,0.0
40.879999999999974,-73.95999999999998,2021-07-24,26.6,17.7,0.0
40.879999999999974,-73.95999999999998,2021-07-25,27.4,19.6,5.7
40.879999999999974,-73.95999999999998,2021-07-26,30.8,21.1,0.2
40.879999999999974,-73.95999999999998,2021-07-27,30.2,18.4,0.1
40.879999999999974,-73.95999999999998,2021-07-28,26.1,19.5,0.7
40.879999999999974,-73.95999999999998,2021-07-29,24.7,19.7,24.2
40.879999999999974,-73.95999999999998,2021-07-30,27.2,18.2,0.0
40.879999999999974,-73.95999999999998,2021-07-31,25.4,13.7,0.0
40.879999999999974,-73.95999999999998,2021-08-01,24.0,16.8,1.1
40.879999999999974,-73.95999999999998,2021-08-02,26.2,16.3,0.0
40.879999999999974,-73.95999999999998,2021-08-03,24.1,14.8,0.0
40.879999999999974,-73.95999999999998,2021-08-04,23.9,16.7,0.0
40.879999999999974,-73.95999999999998,2021-08-05,26.7,16.8,0.2
40.879999999999974,-73.95999999999998,2021-08-06,28.8,17.3,0.0
40.879999999999974,-73.95999999999998,2021-08-07,29.3,19.4,0.0
40.879999999999974,-73.95999999999998,2021-08-08,22.9,19.1,12.2
40.879999999999974,-73.95999999999998,2021-08-09,25.6,19.4,1.5
40.879999999999974,-73.95999999999998,2021-08-10,27.1,20.2,4.7
40.879999999999974,-73.95999999999998,2021-08-11,31.0,22.8,3.3
40.879999999999974,-73.95999999999998,2021-08-12,35.0,22.7,0.0
40.879999999999974,-73.95999999999998,2021-08-13,33.4,24.3,0.0
40.879999999999974,-73.95999999999998,2021-08-14,31.2,23.6,3.5
40.879999999999974,-73.95999999999998,2021-08-15,27.6,19.3,0.0
40.879999999999974,-73.95999999999998,2021-08-16,26.6,19.0,0.0
40.879999999999974,-73.95999999999998,2021-08-17,26.3,21.7,1.5
40.879999999999974,-73.95999999999998,2021-08-18,26.8,20.4,1.6
40.879999999999974,-73.95999999999998,2021-08-19,29.7,22.8,11.2
40.879999999999974,-73.95999999999998,2021-08-20,26.7,21.3,0.8
40.879999999999974,-73.95999999999998,2021-08-21,27.0,21.9,0.9
40.879999999999974,-73.95999999999998,2021-08-22,23.5,21.9,58.3
40.879999999999974,-73.95999999999998,2021-08-23,28.1,21.5,32.5
40.879999999999974,-73.95999999999998,2021-08-24,30.3,21.2,0.0
40.879999999999974,-73.95999999999998,2021-08-25,30.5,19.6,0.0
40.879999999999974,-73.95999999999998,2021-08-26,31.5,22.1,0.1
40.879999999999974,-73.95999999999998,2021-08-27,31.9,22.8,4.1
40.879999999999974,-73.95999999999998,2021-08-28,25.4,19.6,8.8
40.879999999999974,-73.95999999999998,2021-08-29,24.1,19.4,2.0
40.879999999999974,-73.95999999999998,2021-08-30,28.1,21.1,5.1
40.879999999999974,-73.95999999999998,2021-08-31,27.9,20.5,0.0
40.879999999999974,-73.95999999999998,2021-09-01,22.3,17.5,121.5
40.879999999999974,-73.94999999999997,2021-06-01,22.8,8.3,0.0
40.879999999999974,-73.94999999999997,2021-06-02,22.5,12.4,0.0
40.879999999999974,-73.94999999999997,2021-06-03,22.7,12.4,12.1
40.879999999999974,-73.94999999999997,2021-06-04,24.7,16.5,7.1
40.879999999999974,-73.94999999999997,2021-06-05,30.7,16.6,0.0
40.879999999999974,-73.94999999999997,2021-06-06,30.5,19.1,0.8
40.879999999999974,-73.94999999999997,2021-06-07,30.7,20.1,1.0
40.879999999999974,-73.94999999999997,2021-06-08,29.7,21.6,7.1
40.879999999999974,-73.94999999999997,2021-06-09,29.8,20.7,0.8
40.879999999999974,-73.94999999999997,2021-06-10,26.5,16.2,0.0
40.879999999999974,-73.94999999999997,2021-06-11,19.8,14.7,1.2
40.879999999999974,-73.94999999999997,2021-06-12,20.5,15.7,0.1
40.879999999999974,-73.94999999999997,2021-06-13,23.7,14.2,0.3
40.879999999999974,-73.94999999999997,2021-06-14,20.9,16.7,21.6
40.879999999999974,-73.94999999999997,2021-06-15,24.6,16.6,0.8
40.879999999999974,-73.94999999999997,2021-06-16,22.6,14.2,0.0
40.879999999999974,-73.94999999999997,2021-06-17,23.4,11.4,0.0
40.879999999999974,-73.94999999999997,2021-06-18,27.0,12.9,0.0
40.879999999999974,-73.94999999999997,2021-06-19,30.6,18.8,1.0
40.879999999999974,-73.94999999999997,2021-06-20,28.5,16.6,0.5
40.879999999999974,-73.94999999999997,2021-06-21,27.8,21.1,1.0
40.879999999999974,-73.94999999999997,2021-06-22,23.6,14.3,8.4
40.879999999999974,-73.94999999999997,2021-06-23,22.6,11.3,0.0
40.879999999999974,-73.94999999999997,2021-06-24,23.2,13.1,0.0
40.879999999999974,-73.94999999999997,2021-06-25,24.7,14.7,0.0
40.879999999999974,-73.94999999999997,2021-06-26,26.2,17.9,2.4
40.879999999999974,-73.94999999999997,2021-06-27,28.7,21.7,0.8
40.879999999999974,-73.94999999999997,2021-06-28,31.8,22.2,0.4
40.879999999999974,-73.94999999999997,2021-06-29,32.9,23.4,4.6
40.879999999999974,-73.94999999999997,2021-06-30,34.7,24.1,0.0
40.879999999999974,-73.94999999999997,2021-07-01,26.8,21.7,25.7
40.879999999999974,-73.94999999999997,2021-07-02,23.6,17.3,36.1
40.879999999999974,-73.94999999999997,2021-07-03,18.7,15.7,16.4
40.879999999999974,-73.94999999999997,2021-07-04,23.7,15.7,1.4
40.879999999999974,-73.94999999999997,2021-07-05,25.9,16.6,1.0
40.879999999999974,-73.94999999999997,2021-07-06,33.2,21.1,2.3
40.879999999999974,-73.94999999999997,2021-07-07,31.3,21.2,1.9
40.879999999999974,-73.94999999999997,2021-07-08,28.0,20.6,18.2
40.879999999999974,-73.94999999999997,2021-07-09,28.9,21.2,33.3
40.879999999999974,-73.94999999999997,2021-07-10,25.0,19.8,0.6
40.879999999999974,-73.94999999999997,2021-07-11,24.5,18.9,2.2
40.879999999999974,-73.94999999999997,2021-07-12,27.4,21.2,9.5
40.879999999999974,-73.94999999999997,2021-07-13,23.4,19.8,2.1
40.879999999999974,-73.94999999999997,2021-07-14,30.0,20.7,0.5
40.879999999999974,-73.94999999999997,2021-07-15,28.7,20.4,0.3
40.879999999999974,-73.94999999999997,2021-07-16,31.9,22.4,0.1
40.879999999999974,-73.94999999999997,2021-07-17,30.5,22.7,4.5
40.879999999999974,-73.94999999999997,2021-07-18,27.9,22.1,13.0
40.879999999999974,-73.94999999999997,2021-07-19,26.8,20.0,0.5
40.879999999999974,-73.94999999999997,2021-07-20,30.0,20.2,0.1
40.879999999999974,-73.94999999999997,2021-07-21,27.2,19.8,0.4
40.879999999999974,-73.94999999999997,2021-07-22,26.1,16.6,0.0
40.879999999999974,-73.94999999999997,2021-07-23,25.6,16.4,0.0
40.879999999999974,-73.94999999999997,2021-07-24,26.5,17.6,0.0
40.879999999999974,-73.94999999999997,2021-07-25,27.3,19.5,5.7
40.879999999999974,-73.94999999999997,2021-07-26,30.7,21.0,0.2
40.879999999999974,-73.94999999999997,2021-07-27,30.1,18.3,0.1
40.879999999999974,-73.94999999999997,2021-07-28,26.0,19.4,0.7
40.879999999999974,-73.94999999999997,2021-07-29,24.6,19.6,24.2
40.879999999999974,-73.94999999999997,2021-07-30,27.1,18.1,0.0
40.879999999999974,-73.94999999999997,2021-07-31,25.3,13.6,0.0
40.879999999999974,-73.94999999999997,2021-08-01,23.9,16.7,1.1
40.879999999999974,-73.94999999999997,2021-08-02,26.1,16.2,0.0
40.879999999999974,-73.94999999999997,2021-08-03,24.0,14.7,0.0
40.879999999999974,-73.94999999999997,2021-08-04,23.8,16.6,0.0
40.879999999999974,-73.94999999999997,2021-08-05,26.6,16.7,0.2
40.879999999999974,-73.94999999999997,2021-08-06,28.7,17.2,0.0
40.879999999999974,-73.94999999999997,2021-08-07,29.2,19.3,0.0
40.879999999999974,-73.94999999999997,2021-08-08,22.8,19.0,12.2
40.879999999999974,-73.94999999999997,2021-08-09,25.5,19.3,1.5
40.879999999999974,-73.94999999999997,2021-08-10,27.0,20.1,4.7
40.879999999999974,-73.94999999999997,2021-08-11,30.9,22.7,3.3
40.879999999999974,-73.94999999999997,2021-08-12,34.9,22.6,0.0
40.879999999999974,-73.94999999999997,2021-08-13,33.3,24.2,0.0
40.879999999999974,-73.94999999999997,2021-08-14,31.1,23.5,3.5
40.879999999999974,-73.94999999999997,2021-08-15,27.5,19.2,0.0
40.879999999999974,-73.94999999999997,2021-08-16,26.5,18.9,0.0
40.879999999999974,-73.94999999999997,2021-08-17,26.2,21.6,1.5
40.879999999999974,-73.94999999999997,2021-08-18,26.7,20.3,1.6
40.879999999999974,-73.94999999999997,2021-08-19,29.6,22.7,11.2
40.879999999999974,-73.94999999999997,2021-08-20,26.6,21.2,0.8
40.879999999999974,-73.94999999999997,2021-08-21,26.9,21.8,0.9
40.879999999999974,-73.94999999999997,2021-08-22,23.4,21.8,58.3
40.879999999999974,-73.94999999999997,2021-08-23,28.0,21.4,32.5
40.879999999999974,-73.94999999999997,2021-08-24,30.2,21.1,0.0
40.879999999999974,-73.94999999999997,2021-08-25,30.4,19.5,0.0
40.879999999999974,-73.94999999999997,2021-08-26,31.4,22.0,0.1
40.879999999999974,-73.94999999999997,2021-08-27,31.8,22.7,4.1
40.879999999999974,-73.94999999999997,2021-08-28,25.3,19.5,8.8
40.879999999999974,-73.94999999999997,2021-08-29,24.0,19.3,2.0
40.879999999999974,-73.94999999999997,2021-08-30,28.0,21.0,5.1
40.879999999999974,-73.94999999999997,2021-08-31,27.8,20.4,0.0
40.879999999999974,-73.94999999999997,2021-09-01,22.2,17.4,121.5
40.879999999999974,-73.93999999999997,2021-06-01,23.6,9.1,0.0
40.879999999999974,-73.93999999999997,2021-06-02,23.3,13.2,0.0
40.879999999999974,-73.93999999999997,2021-06-03,23.5,13.2,12.1
40.879999999999974,-73.93999999999997,2021-06-04,25.5,17.3,7.1
40.879999999999974,-73.93999999999997,2021-06-05,31.5,17.4,0.0
40.879999999999974,-73.93999999999997,2021-06-06,31.3,19.9,0.8
40.879999999999974,-73.93999999999997,2021-06-07,31.5,20.9,1.0
40.879999999999974,-73.93999999999997,2021-06-08,30.5,22.4,7.1
40.879999999999974,-73.93999999999997,2021-06-09,30.6,21.5,0.8
40.879999999999974,-73.93999999999997,2021-06-10,27.3,17.0,0.0
40.879999999999974,-73.93999999999997,2021-06-11,20.6,15.5,1.2
40.879999999999974,-73.93999999999997,2021-06-12,21.3,16.5,0.1
40.879999999999974,-73.93999999999997,2021-06-13,24.5,15.0,0.3
40.879999999999974,-73.93999999999997,2021-06-14,21.7,17.5,21.6
40.879999999999974,-73.93999999999997,2021-06-15,25.4,17.4,0.8
40.879999999999974,-73.93999999999997,2021-06-16,23.4,15.0,0.0
40.879999999999974,-73.93999999999997,2021-06-17,24.2,12.2,0.0
40.879999999999974,-73.93999999999997,2021-06-18,27.8,13.7,0.0
40.879999999999974,-73.93999999999997,2021-06-19,31.4,19.6,1.0
40.879999999999974,-73.93999999999997,2021-06-20,29.3,17.4,0.5
40.879999999999974,-73.93999999999997,2021-06-21,28.6,21.9,1.0
40.879999999999974,-73.93999999999997,2021-06-22,24.4,15.1,8.4
40.879999999999974,-73.93999999999997,2021-06-23,23.4,12.1,0.0
40.879999999999974,-73.93999999999997,2021-06-24,24.0,13.9,0.0
40.879999999999974,-73.93999999999997,2021-06-25,25.5,15.5,0.0
40.879999999999974,-73.93999999999997,2021-06-26,27.0,18.7,2.4
40.879999999999974,-73.93999999999997,2021-06-27,29.5,22.5,0.8
40.879999999999974,-73.93999999999997,2021-06-28,32.6,23.0,0.4
40.879999999999974,-73.93999999999997,2021-06-29,33.7,24.2,4.6
40.879999999999974,-73.93999999999997,2021-06-30,35.5,24.9,0.0
40.879999999999974,-73.93999999999997,2021-07-01,27.6,22.5,25.7
40.879999999999974,-73.93999999999997,2021-07-02,24.4,18.1,36.1
40.879999999999974,-73.93999999999997,2021-07-03,19.5,16.5,16.4
40.879999999999974,-73.93999999999997,2021-07-04,24.5,16.5,1.4
40.879999999999974,-73.93999999999997,2021-07-05,26.7,17.4,1.0
40.879999999999974,-73.93999999999997,2021-07-06,34.0,21.9,2.3
40.879999999999974,-73.93999999999997,2021-07-07,32.1,22.0,1.9
40.879999999999974,-73.93999999999997,2021-07-08,28.8,21.4,18.2
40.879999999999974,-73.93999999999997,2021-07-09,29.7,22.0,33.3
40.879999999999974,-73.93999999999997,2021-07-10,25.8,20.6,0.6
40.879999999999974,-73.93999999999997,2021-07-11,25.3,19.7,2.2
40.879999999999974,-73.93999999999997,2021-07-12,28.2,22.0,9.5
40.879999999999974,-73.93999999999997,2021-07-13,24.2,20.6,2.1
40.879999999999974,-73.93999999999997,2021-07-14,30.8,21.5,0.5
40.879999999999974,-73.93999999999997,2021-07-15,29.5,21.2,0.3
40.879999999999974,-73.93999999999997,2021-07-16,32.7,23.2,0.1
40.879999999999974,-73.93999999999997,2021-07-17,31.3,23.5,4.5
40.879999999999974,-73.93999999999997,2021-07-18,28.7,22.9,13.0
40.879999999999974,-73.93999999999997,2021-07-19,27.6,20.8,0.5
40.879999999999974,-73.93999999999997,2021-07-20,30.8,21.0,0.1
40.879999999999974,-73.93999999999997,2021-07-21,28.0,20.6,0.4
40.879999999999974,-73.93999999999997,2021-07-22,26.9,17.4,0.0
40.879999999999974,-73.93999999999997,2021-07-23,26.4,17.2,0.0
40.879999999999974,-73.93999999999997,2021-07-24,27.3,18.4,0.0
40.879999999999974,-73.93999999999997,2021-07-25,28.1,20.3,5.7
40.879999999999974,-73.93999999999997,2021-07-26,31.5,21.8,0.2
40.879999999999974,-73.93999999999997,2021-07-27,30.9,19.1,0.1
40.879999999999974,-73.93999999999997,2021-07-28,26.8,20.2,0.7
40.879999999999974,-73.93999999999997,2021-07-29,25.4,20.4,24.2
40.879999999999974,-73.93999999999997,2021-07-30,27.9,18.9,0.0
40.879999999999974,-73.93999999999997,2021-07-31,26.1,14.4,0.0
40.879999999999974,-73.93999999999997,2021-08-01,24.7,17.5,1.1
40.879999999999974,-73.93999999999997,2021-08-02,26.9,17.0,0.0
40.879999999999974,-73.93999999999997,2021-08-03,24.8,15.5,0.0
40.879999999999974,-73.93999999999997,2021-08-04,24.6,17.4,0.0
40.879999999999974,-73.93999999999997,2021-08-05,27.4,17.5,0.2
40.879999999999974,-73.93999999999997,2021-08-06,29.5,18.0,0.0
40.879999999999974,-73.93999999999997,2021-08-07,30.0,20.1,0.0
40.879999999999974,-73.93999999999997,2021-08-08,23.6,19.8,12.2
40.879999999999974,-73.93999999999997,2021-08-09,26.3,20.1,1.5
40.879999999999974,-73.93999999999997,2021-08-10,27.8,20.9,4.7
40.879999999999974,-73.93999999999997,2021-08-11,31.7,23.5,3.3
40.879999999999974,-73.93999999999997,2021-08-12,35.7,23.4,0.0
40.879999999999974,-73.93999999999997,2021-08-13,34.1,25.0,0.0
40.879999999999974,-73.93999999999997,2021-08-14,31.9,24.3,3.5
40.879999999999974,-73.93999999999997,2021-08-15,28.3,20.0,0.0
40.879999999999974,-73.93999999999997,2021-08-16,27.3,19.7,0.0
40.879999999999974,-73.93999999999997,2021-08-17,27.0,22.4,1.5
40.879999999999974,-73.93999999999997,2021-08-18,27.5,21.1,1.6
40.879999999999974,-73.93999999999997,2021-08-19,30.4,23.5,11.2
40.879999999999974,-73.93999999999997,2021-08-20,27.4,22.0,0.8
40.879999999999974,-73.93999999999997,2021-08-21,27.7,22.6,0.9
40.879999999999974,-73.93999999999997,2021-08-22,24.2,22.6,58.3
40.879999999999974,-73.93999999999997,2021-08-23,28.8,22.2,32.5
40.879999999999974,-73.93999999999997,2021-08-24,31.0,21.9,0.0
40.879999999999974,-73.93999999999997,2021-08-25,31.2,20.3,0.0
40.879999999999974,-73.93999999999997,2021-08-26,32.2,22.8,0.1
40.879999999999974,-73.93999999999997,2021-08-27,32.6,23.5,4.1
40.879999999999974,-73.93999999999997,2021-08-28,26.1,20.3,8.8
40.879999999999974,-73.93999999999997,2021-08-29,24.8,20.1,2.0
40.879999999999974,-73.93999999999997,2021-08-30,28.8,21.8,5.1
40.879999999999974,-73.93999999999997,2021-08-31,28.6,21.2,0.0
40.879999999999974,-73.93999999999997,2021-09-01,23.0,18.2,121.5
40.879999999999974,-73.92999999999996,2021-06-01,23.6,9.6,0.0
40.879999999999974,-73.92999999999996,2021-06-02,23.4,12.9,0.0
40.879999999999974,-73.92999999999996,2021-06-03,23.6,12.7,8.9
40.879999999999974,-73.92999999999996,2021-06-04,25.3,17.4,5.7
40.879999999999974,-73.92999999999996,2021-06-05,31.5,17.1,0.0
40.879999999999974,-73.92999999999996,2021-06-06,30.9,19.6,0.2
40.879999999999974,-73.92999999999996,2021-06-07,31.6,20.9,0.2
40.879999999999974,-73.92999999999996,2021-06-08,30.4,22.0,5.1
40.879999999999974,-73.92999999999996,2021-06-09,30.5,21.7,1.4
40.879999999999974,-73.92999999999996,2021-06-10,27.1,16.7,0.0
40.879999999999974,-73.92999999999996,2021-06-11,21.0,15.2,0.9
40.879999999999974,-73.92999999999996,2021-06-12,21.9,16.1,0.1
40.879999999999974,-73.92999999999996,2021-06-13,24.8,14.7,0.1
40.879999999999974,-73.92999999999996,2021-06-14,21.6,17.1,22.4
40.879999999999974,-73.92999999999996,2021-06-15,25.4,17.7,0.7
40.879999999999974,-73.92999999999996,2021-06-16,23.4,15.2,0.0
40.879999999999974,-73.92999999999996,2021-06-17,24.1,12.3,0.0
40.879999999999974,-73.92999999999996,2021-06-18,27.2,13.4,0.0
40.879999999999974,-73.92999999999996,2021-06-19,31.2,19.6,1.0
40.879999999999974,-73.92999999999996,2021-06-20,29.1,17.5,0.6
40.879999999999974,-73.92999999999996,2021-06-21,28.6,21.7,0.5
40.879999999999974,-73.92999999999996,2021-06-22,24.8,15.4,8.4
40.879999999999974,-73.92999999999996,2021-06-23,23.4,12.4,0.0
40.879999999999974,-73.92999999999996,2021-06-24,24.1,14.5,0.0
40.879999999999974,-73.92999999999996,2021-06-25,25.4,16.1,0.0
40.879999999999974,-73.92999999999996,2021-06-26,26.7,18.7,1.9
40.879999999999974,-73.92999999999996,2021-06-27,29.1,22.0,0.6
40.879999999999974,-73.92999999999996,2021-06-28,32.2,22.9,0.0
40.879999999999974,-73.92999999999996,2021-06-29,33.5,24.1,1.2
40.879999999999974,-73.92999999999996,2021-06-30,35.2,25.0,0.0
40.879999999999974,-73.92999999999996,2021-07-01,27.8,22.2,23.4
40.879999999999974,-73.92999999999996,2021-07-02,23.7,18.4,33.4
40.879999999999974,-73.92999999999996,2021-07-03,19.3,16.0,21.9
40.879999999999974,-73.92999999999996,2021-07-04,23.8,16.5,2.2
40.879999999999974,-73.92999999999996,2021-07-05,26.5,17.7,0.6
40.879999999999974,-73.92999999999996,2021-07-06,33.8,22.0,2.2
40.879999999999974,-73.92999999999996,2021-07-07,31.5,22.2,1.7
40.879999999999974,-73.92999999999996,2021-07-08,29.0,21.4,13.2
40.879999999999974,-73.92999999999996,2021-07-09,29.5,22.0,33.7
40.879999999999974,-73.92999999999996,2021-07-10,25.7,20.7,0.8
40.879999999999974,-73.92999999999996,2021-07-11,25.4,20.2,2.6
40.879999999999974,-73.92999999999996,2021-07-12,27.5,21.8,4.5
40.879999999999974,-73.92999999999996,2021-07-13,24.0,20.5,1.7
40.879999999999974,-73.92999999999996,2021-07-14,30.2,21.4,2.2
40.879999999999974,-73.92999999999996,2021-07-15,29.5,21.3,0.3
40.879999999999974,-73.92999999999996,2021-07-16,31.7,23.3,2.4
40.879999999999974,-73.92999999999996,2021-07-17,31.7,23.4,5.4
40.879999999999974,-73.92999999999996,2021-07-18,28.7,22.9,13.2
40.879999999999974,-73.92999999999996,2021-07-19,27.1,20.9,0.9
40.879999999999974,-73.92999999999996,2021-07-20,30.8,21.1,0.0
40.879999999999974,-73.92999999999996,2021-07-21,28.1,20.6,0.9
40.879999999999974,-73.92999999999996,2021-07-22,26.8,17.8,0.0
40.879999999999974,-73.92999999999996,2021-07-23,26.3,17.3,0.0
40.879999999999974,-73.92999999999996,2021-07-24,27.3,18.7,0.1
40.879999999999974,-73.92999999999996,2021-07-25,27.5,20.1,8.7
40.879999999999974,-73.92999999999996,2021-07-26,31.4,21.9,0.0
40.879999999999974,-73.92999999999996,2021-07-27,30.6,19.4,0.1
40.879999999999974,-73.92999999999996,2021-07-28,27.1,20.4,0.3
40.879999999999974,-73.92999999999996,2021-07-29,25.2,20.4,23.9
40.879999999999974,-73.92999999999996,2021-07-30,27.7,19.0,0.0
40.879999999999974,-73.92999999999996,2021-07-31,25.7,14.3,0.0
40.879999999999974,-73.92999999999996,2021-08-01,24.6,17.0,1.2
40.879999999999974,-73.92999999999996,2021-08-02,26.8,17.3,0.0
40.879999999999974,-73.92999999999996,2021-08-03,24.6,16.0,0.0
40.879999999999974,-73.92999999999996,2021-08-04,24.5,18.2,0.2
40.879999999999974,-73.92999999999996,2021-08-05,27.2,17.5,0.2
40.879999999999974,-73.92999999999996,2021-08-06,29.5,17.9,0.0
40.879999999999974,-73.92999999999996,2021-08-07,29.7,20.0,0.0
40.879999999999974,-73.92999999999996,2021-08-08,23.3,19.7,16.8
40.879999999999974,-73.92999999999996,2021-08-09,25.9,20.2,1.2
40.879999999999974,-73.92999999999996,2021-08-10,27.8,20.5,3.0
40.879999999999974,-73.92999999999996,2021-08-11,31.0,23.4,1.8
40.879999999999974,-73.92999999999996,2021-08-12,34.4,23.3,0.0
40.879999999999974,-73.92999999999996,2021-08-13,34.1,25.0,0.0
40.879999999999974,-73.92999999999996,2021-08-14,31.1,24.1,5.0
40.879999999999974,-73.92999999999996,2021-08-15,28.3,20.1,0.0
40.879999999999974,-73.92999999999996,2021-08-16,27.5,19.5,0.0
40.879999999999974,-73.92999999999996,2021-08-17,26.8,22.0,1.3
40.879999999999974,-73.92999999999996,2021-08-18,27.7,21.4,0.7
40.879999999999974,-73.92999999999996,2021-08-19,30.2,23.6,11.9
40.879999999999974,-73.92999999999996,2021-08-20,27.5,22.0,1.6
40.879999999999974,-73.92999999999996,2021-08-21,28.0,21.8,0.7
40.879999999999974,-73.92999999999996,2021-08-22,24.2,22.6,61.1
40.879999999999974,-73.92999999999996,2021-08-23,28.6,22.1,25.6
40.879999999999974,-73.92999999999996,2021-08-24,31.0,21.8,0.0
40.879999999999974,-73.92999999999996,2021-08-25,31.1,20.1,0.0
40.879999999999974,-73.92999999999996,2021-08-26,32.0,22.6,0.0
40.879999999999974,-73.92999999999996,2021-08-27,32.4,23.5,0.8
40.879999999999974,-73.92999999999996,2021-08-28,26.1,20.2,9.0
40.879999999999974,-73.92999999999996,2021-08-29,24.8,20.2,0.8
40.879999999999974,-73.92999999999996,2021-08-30,28.6,22.0,5.4
40.879999999999974,-73.92999999999996,2021-08-31,28.4,21.2,0.0
40.879999999999974,-73.92999999999996,2021-09-01,22.9,19.9,115.7
40.879999999999974,-73.91999999999996,2021-06-01,23.2,9.3,0.0
40.879999999999974,-73.91999999999996,2021-06-02,23.1,12.5,0.0
40.879999999999974,-73.91999999999996,2021-06-03,23.2,12.4,8.9
40.879999999999974,-73.91999999999996,2021-06-04,25.0,17.1,5.7
40.879999999999974,-73.91999999999996,2021-06-05,31.1,16.8,0.0
40.879999999999974,-73.91999999999996,2021-06-06,30.6,19.3,0.2
